Time,Latitude,Longitude,Altitude,Easting,Northing,Zone,Letter
5796,42.33396,8.768235,32.1,480906.4576097399,4686882.510936791,32,T
5796,42.33396,8.768235,32.1,480906.4576097399,4686882.510936791,32,T
5796,42.33396,8.768235,32.1,480906.4576097399,4686882.510936791,32,T
5796,42.33396,8.768235,32.1,480906.4576097399,4686882.510936791,32,T
5797,42.33396,8.768235,32.1,480906.4576097399,4686882.510936791,32,T
5797,42.33396,8.768235,32.1,480906.4576097399,4686882.510936791,32,T
5797,42.33396,8.768235,32.1,480906.4576097399,4686882.510936791,32,T
5798,42.33396,8.768235,32.2,480906.4576097399,4686882.510936791,32,T
5798,42.33396,8.768235,32.2,480906.4576097399,4686882.510936791,32,T
5798,42.33396,8.768235,32.2,480906.4576097399,4686882.510936791,32,T
5799,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5799,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5799,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5800,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5800,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5800,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5801,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5801,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5801,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5801,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5801,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5801,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5802,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5802,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5802,42.33396,8.768233333333333,32.2,480906.32030433393,4686882.511310835,32,T
5803,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5803,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5803,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5804,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5804,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5804,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5805,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5805,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5805,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5806,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5806,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5806,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5806,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5806,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5806,42.333958333333335,8.768231666666667,32.3,480906.1824947914,4686882.326625839,32,T
5807,42.333958333333335,8.768231666666667,32.4,480906.1824947914,4686882.326625839,32,T
5807,42.333958333333335,8.768231666666667,32.4,480906.1824947914,4686882.326625839,32,T
5807,42.333958333333335,8.768231666666667,32.4,480906.1824947914,4686882.326625839,32,T
5808,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5808,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5808,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5809,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5809,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5809,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5810,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5810,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5810,42.333958333333335,8.768229999999999,32.4,480906.04518938175,4686882.326999888,32,T
5811,42.333956666666666,8.768229999999999,32.4,480906.0446852395,4686882.141940842,32,T
5811,42.333956666666666,8.768229999999999,32.4,480906.0446852395,4686882.141940842,32,T
5811,42.333956666666666,8.768229999999999,32.4,480906.0446852395,4686882.141940842,32,T
5811,42.333956666666666,8.768229999999999,32.4,480906.0446852395,4686882.141940842,32,T
5811,42.333956666666666,8.768229999999999,32.4,480906.0446852395,4686882.141940842,32,T
5811,42.333956666666666,8.768229999999999,32.4,480906.0446852395,4686882.141940842,32,T
5812,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5812,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5812,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5813,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5813,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5813,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5814,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5814,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5814,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5815,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5815,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5815,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5816,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5816,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5816,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5816,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5816,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
